dise_name	orpha_id
Hereditary inclusion body myopathy-joint contractures-ophthalmoplegia syndrome	ORPHA:79091
Resistance to bleomycine in the treatment of testicular cancer	ORPHA:364195
Temtamy preaxial brachydactyly syndrome	ORPHA:363417
Hypomyelination with brain stem and spinal cord involvement and leg spasticity	ORPHA:363412
Autosomal recessive congenital cerebellar ataxia due to GRID2 deficiency	ORPHA:363432
Fatal multiple mitochondrial dysfunctions syndrome type 3	ORPHA:363424
Autosomal recessive spastic paraplegia type 74	ORPHA:468661
High myopia-sensorineural deafness syndrome	ORPHA:363396
Mandibular hypoplasia-deafness-progeroid syndrome	ORPHA:363649
Polymerase proofreading-related adenomatous polyposis	ORPHA:447877
X-linked intellectual disability, Hedera type	ORPHA:93952
Acute encephalopathy with biphasic seizures and late reduced diffusion	ORPHA:363549
Intellectual disability-feeding difficulties-developmental delay-microcephaly syndrome	ORPHA:363611
COG6-CGD	ORPHA:464443
Intellectual disability-strabismus syndrome	ORPHA:363528
THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome	ORPHA:363444
Autosomal dominant childhood-onset proximal spinal muscular atrophy with contractures	ORPHA:363454
Cryptosporidiosis-chronic cholangitis-liver disease syndrome	ORPHA:357329
Severe combined immunodeficiency due to CARD11 deficiency	ORPHA:357237
Persistent polyclonal B-cell lymphocytosis	ORPHA:300324
BENTA disease	ORPHA:464336
SLC35A2-CDG	ORPHA:356961
Intellectual disability-hypotonia-spasticity-sleep disorder syndrome	ORPHA:356996
Amyotrophic lateral sclerosis type 4	ORPHA:357043
Spinocerebellar ataxia with axonal neuropathy type 2	ORPHA:64753
Brain dopamine-serotonin vesicular transport disease	ORPHA:352649
Progressive myoclonic epilepsy with dystonia	ORPHA:352596
Focal epilepsy-intellectual disability-cerebro-cerebellar malformation	ORPHA:352587
Familial infantile myoclonic epilepsy	ORPHA:352582
DOORS syndrome	ORPHA:79500
Severe feeding difficulties-failure to thrive-microcephaly due to ASXL3 deficiency syndrome	ORPHA:352577
Minimal pigment oculocutaneous albinism type 1	ORPHA:352734
Temperature-sensitive oculocutaneous albinism type 1	ORPHA:352737
Oculocutaneous albinism type 1B	ORPHA:79434
Oculocutaneous albinism type 1A	ORPHA:79431
CLN13 disease	ORPHA:352709
Progressive retinal dystrophy due to retinol transport defect	ORPHA:352718
Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome due to a point mutation	ORPHA:453504
Autosomal dominant intermediate Charcot-Marie-Tooth disease type F	ORPHA:352670
X-linked Charcot-Marie-Tooth disease type 6	ORPHA:352675
Cobblestone lissencephaly without muscular or ocular involvement	ORPHA:352682
Familial primary localized cutaneous amyloidosis	ORPHA:353220
Epileptic encephalopathy with global cerebral demyelination	ORPHA:353217
Oculocutaneous albinism type 7	ORPHA:352745
Pyruvate carboxylase deficiency, benign type	ORPHA:353320
Pyruvate carboxylase deficiency, infantile form	ORPHA:353308
Pyruvate carboxylase deficiency, severe neonatal type	ORPHA:353314
ALG2-CDG	ORPHA:79326
DPAGT1-CDG	ORPHA:86309
Rubinstein-Taybi syndrome due to EP300 haploinsufficiency	ORPHA:353284
Spectrin-associated autosomal recessive cerebellar ataxia	ORPHA:352403
Spinocerebellar ataxia type 5	ORPHA:98766
MEGDEL syndrome	ORPHA:352328
Progressive external ophthalmoplegia-myopathy-emaciation syndrome	ORPHA:352447
Intellectual disability-obesity-brain malformations-facial dysmorphism syndrome	ORPHA:352530
Mitochondrial DNA deletion syndrome with progressive myopathy	ORPHA:352470
Digital anomalies-intellectual disability-short stature syndrome	ORPHA:352487
MEND syndrome	ORPHA:401973
X-linked dominant chondrodysplasia punctata	ORPHA:35173
Autism spectrum disorder due to AUTS2 deficiency	ORPHA:352490
Reunion Island Larsen syndrome	ORPHA:294049
Ehlers-Danlos syndrome, progeroid type	ORPHA:75496
Microcephaly-capillary malformation syndrome	ORPHA:294016
Hypoinsulinemic hypoglycemia and body hemihypertrophy	ORPHA:293964
AKT2-related familial partial lipodystrophy	ORPHA:79085
Childhood encephalopathy due to thiamine pyrophosphokinase deficiency	ORPHA:293955
Lethal occipital encephalocele-skeletal dysplasia syndrome	ORPHA:293925
Hypoplastic pancreas-intestinal atresia-hypoplastic gallbalder syndrome	ORPHA:293864
3MC syndrome	ORPHA:293843
Hypermethioninemia due to glycine N-methyltransferase deficiency	ORPHA:289891
Atypical glycine encephalopathy	ORPHA:289863
Neonatal glycine encephalopathy	ORPHA:289857
Infantile glycine encephalopathy	ORPHA:289860
Vitamin B12-unresponsive methylmalonic acidemia type mut0	ORPHA:289916
Vitamin B12-unresponsive methylmalonic acidemia type mut-	ORPHA:79312
Glutathione synthetase deficiency with 5-oxoprolinuria	ORPHA:289846
Glutathione synthetase deficiency without 5-oxoprolinuria	ORPHA:289849
Hereditary arterial and articular multiple calcification syndrome	ORPHA:289601
Shwachman-Diamond syndrome	ORPHA:811
Phakomatosis cesiomarmorata	ORPHA:79484
Familial hypocalciuric hypercalcemia type 2	ORPHA:101049
Autosomal dominant nocturnal frontal lobe epilepsy	ORPHA:98784
Pyruvate dehydrogenase E3 deficiency	ORPHA:2394
Glycerol kinase deficiency, adult form	ORPHA:284414
Glycerol kinase deficiency, infantile form	ORPHA:284408
Glycerol kinase deficiency, juvenile form	ORPHA:284411
Glycogen storage disease due to lactate dehydrogenase M-subunit deficiency	ORPHA:284426
Glycogen storage disease due to lactate dehydrogenase H-subunit deficiency	ORPHA:284435
Aneurysm-osteoarthritis syndrome	ORPHA:284984
Hypermethioninemia encephalopathy due to adenosine kinase deficiency	ORPHA:289290
Developmental delay due to methylmalonate semialdehyde dehydrogenase deficiency	ORPHA:289307
Combined malonic and methylmalonic acidemia	ORPHA:289504
Congenital cataract microcornea with corneal opacity	ORPHA:289499
Hereditary sensorimotor neuropathy with hyperelastic skin	ORPHA:280598
Progressive myoclonic epilepsy type 6	ORPHA:280620
Hermansky-Pudlak syndrome type 9	ORPHA:280663
Congenital muscular dystrophy due to phosphatidylcholine biosynthesis defect	ORPHA:280671
Occipital pachygyria and polymicrogyria	ORPHA:280640
Autosomal recessive nail dysplasia	ORPHA:280654
Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome	ORPHA:280679
Severe intellectual disability and progressive spastic paraplegia	ORPHA:280763
Craniosynostosis and dental anomalies	ORPHA:284149
Larsen-like syndrome, B3GAT3 type	ORPHA:284139
Facial dysmorphism-developmental delay-behavioral abnormalities syndrome due to 10p11.21p12.31 microdeletion	ORPHA:284169
Facial dysmorphism-developmental delay-behavioral abnormalities syndrome due to WAC point mutation	ORPHA:466950
Familial retinal arterial macroaneurysm	ORPHA:284247
Autosomal recessive cerebellar ataxia-psychomotor retardation syndrome	ORPHA:284271
Adult-onset autosomal recessive cerebellar ataxia	ORPHA:284289
Pontocerebellar hypoplasia type 7	ORPHA:284339
Response to antiviral treatment in hepatitis C	ORPHA:284102
Susceptibility to adverse reaction due to mercaptopurine	ORPHA:284113
ITPA-related encephalopathy	ORPHA:457375
Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome	ORPHA:309854
Rhizomelic chondrodysplasia punctata type 3	ORPHA:309803
Rhizomelic chondrodysplasia punctata type 2	ORPHA:309796
Developmental and speech delay due to SOX5 deficiency	ORPHA:313892
Infantile cerebellar-retinal degeneration	ORPHA:313850
Autosomal recessive isolated optic atrophy	ORPHA:98676
Early-onset spastic ataxia-neuropathy syndrome	ORPHA:313772
Spinocerebellar ataxia type 28	ORPHA:101109
Autosomal recessive spastic ataxia with leukoencephalopathy	ORPHA:314603
Combined oxidative phosphorylation defect type 25	ORPHA:447954
Chudley-McCullough syndrome	ORPHA:314597
Young adult-onset distal hereditary motor neuropathy	ORPHA:314485
Charcot-Marie-Tooth disease type 2T	ORPHA:443950
Craniofacial dysplasia-osteopenia syndrome	ORPHA:314555
Autosomal dominant aplasia and myelodysplasia	ORPHA:314399
Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome	ORPHA:314404
Hereditary sensory neuropathy-deafness-dementia syndrome	ORPHA:456318
Hereditary sensory and autonomic neuropathy type 6	ORPHA:314381
Epidermolysis bullosa simplex due to BP230 deficiency	ORPHA:412181
Leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome	ORPHA:314051
Methylcobalamin deficiency type cblDv1	ORPHA:308380
Vitamin B12-responsive methylmalonic acidemia, type cblDv2	ORPHA:308442
Methylmalonic acidemia with homocystinuria, type cblD	ORPHA:79283
Sulfite oxidase deficiency due to molybdenum cofactor deficiency type A	ORPHA:308386
Sulfite oxidase deficiency due to molybdenum cofactor deficiency type B	ORPHA:308393
Autism-epilepsy syndrome due to branched chain ketoacid dehydrogenase kinase deficiency	ORPHA:308410
Methylmalonic acidemia due to methylmalonyl-CoA epimerase deficiency	ORPHA:308425
Pancreatic colipase deficiency	ORPHA:309108
Familial lipoprotein lipase deficiency	ORPHA:309015
Hyperlipoproteinemia type 5	ORPHA:70470
Familial apolipoprotein C-II deficiency	ORPHA:309020
Generalized galactose epimerase deficiency	ORPHA:308487
Erythrocyte galactose epimerase deficiency	ORPHA:308473
Glycogen storage disease due to acid maltase deficiency, infantile onset	ORPHA:308552
Glycogen storage disease due to acid maltase deficiency, late-onset	ORPHA:420429
Alpha-mannosidosis, infantile form	ORPHA:309282
Alpha-mannosidosis, adult form	ORPHA:309288
GM2 gangliosidosis, AB variant	ORPHA:309246
Free sialic acid storage disease, infantile form	ORPHA:309324
Intermediate severe Salla disease	ORPHA:309331
Salla disease	ORPHA:309334
Mucopolysaccharidosis type 4A	ORPHA:309297
Mucopolysaccharidosis type 4B	ORPHA:309310
GM1 gangliosidosis type 3	ORPHA:79257
GM1 gangliosidosis type 2	ORPHA:79256
GM1 gangliosidosis type 1	ORPHA:79255
Tay-Sachs disease, B variant, juvenile form	ORPHA:309185
Tay-Sachs disease, B variant, infantile form	ORPHA:309178
Tay-Sachs disease, B1 variant	ORPHA:309239
Tay-Sachs disease, B variant, adult form	ORPHA:309192
Sandhoff disease, infantile form	ORPHA:309155
Sandhoff disease, adult form	ORPHA:309169
Sandhoff disease, juvenile form	ORPHA:309162
Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation	ORPHA:300570
Congenital fibrosis of extraocular muscles	ORPHA:45358
Polymicrogyria due to TUBB2B mutation	ORPHA:300573
Oligodontia-cancer predisposition syndrome	ORPHA:300576
AXIN2-related attenuated familial adenomatous polyposis	ORPHA:401911
Pseudohypoaldosteronism type 2D	ORPHA:300525
Pseudohypoaldosteronism type 2E	ORPHA:300530
DDOST-CDG	ORPHA:300536
Acute myeloid leukemia with NPM1 somatic mutations	ORPHA:402026
Acute myeloblastic leukemia without maturation	ORPHA:98833
Congenital sucrase-isomaltase deficiency with starch intolerance	ORPHA:306436
Congenital sucrase-isomaltase deficiency without starch intolerance	ORPHA:306462
Congenital sucrase-isomaltase deficiency with minimal starch tolerance	ORPHA:306446
Congenital sucrase-isomaltase deficiency with starch and lactose intolerance	ORPHA:306474
Congenital sucrase-isomaltase deficiency without sucrose intolerance	ORPHA:306486
FADD-related immunodeficiency	ORPHA:306550
Frontonasal dysplasia-severe microphthalmia-severe facial clefting syndrome	ORPHA:306542
Porencephaly-microcephaly-bilateral congenital cataract syndrome	ORPHA:306547
Congenital hereditary facial paralysis-variable hearing loss syndrome	ORPHA:306530
Autosomal recessive spastic paraplegia type 48	ORPHA:306511
Congenital nephrotic syndrome-interstitial lung disease-epidermolysis bullosa syndrome	ORPHA:306504
Familial hyperphosphatemic tumoral calcinosis/Hyperphosphatemic hyperostosis syndrome	ORPHA:306661
Autosomal dominant hypophosphatemic rickets	ORPHA:89937
Familial normophosphatemic tumoral calcinosis	ORPHA:306658
X-linked Opitz G/BBB syndrome	ORPHA:306597
Familial episodic pain syndrome with predominantly lower limb involvement	ORPHA:391392
Hereditary sensory and autonomic neuropathy type 7	ORPHA:391397
Primary microcephaly-epilepsy-permanent neonatal diabetes syndrome	ORPHA:306558
Congenital vertical talus, unilateral	ORPHA:295201
Congenital vertical talus, bilateral	ORPHA:295203
Synpolydactyly type 2	ORPHA:295197
FBLN1-related developmental delay-central nervous system anomaly-syndactyly syndrome	ORPHA:404451
Ehlers-Danlos syndrome, kyphoscoliotic and deafness type	ORPHA:300179
Charcot-Marie-Tooth disease type 2P	ORPHA:300319
Severe congenital hypochromic anemia with ringed sideroblasts	ORPHA:300298
Connective tissue disorder due to lysyl hydroxylase-3 deficiency	ORPHA:300284
Transient infantile hypertriglyceridemia and hepatosteatosis	ORPHA:300293
Nephrotic syndrome-deafness-pretibial epidermolysis bullosa syndrome	ORPHA:300333
Fever-associated acute infantile liver failure syndrome	ORPHA:464724
Congenital cataract-microcephaly-nevus flammeus simplex-severe intellectual disability syndrome	ORPHA:464738
Charcot-Marie-Tooth disease type 2B2	ORPHA:101101
Familial cavitary optic disc anomaly	ORPHA:464760
Familial gastric type 1 neuroendocrine tumor	ORPHA:464756
Symptomatic form of hemochromatosis type 1	ORPHA:465508
Short stature-brachydactyly-obesity-global developmental delay syndrome	ORPHA:464288
NEK9-related lethal skeletal dysplasia	ORPHA:464366
Nevus comedonicus syndrome	ORPHA:64754
Neonatal alloimmune neutropenia	ORPHA:464370
Hereditary neuroendocrine tumor of small intestine	ORPHA:456333
Infantile multisystem neurologic-endocrine-pancreatic disease	ORPHA:456312
NTHL1-related attenuated familial adenomatous polyposis	ORPHA:454840
Pleomorphic salivary gland adenoma	ORPHA:454821
Polyendocrine-polyneuropathy syndrome	ORPHA:453533
Autosomal recessive cerebellar ataxia due to CWF19L1 deficiency	ORPHA:453521
Familial congenital nasolacrimal duct obstruction	ORPHA:451612
Congenital insensitivity to pain with severe intellectual disability	ORPHA:453510
Susceptibility to infection in immunocompromised patient	ORPHA:449306
Isolated focal non-epidermolytic palmoplantar keratoderma	ORPHA:448264
Progressive autosomal recessive ataxia-deafness syndrome	ORPHA:448251
CAD-CDG	ORPHA:448010
Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome	ORPHA:447997
Autosomal recessive brachyolmia	ORPHA:448242
Spondyloepimetaphyseal dysplasia, PAPSS2 type	ORPHA:93282
Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome	ORPHA:447974
Autosomal dominant Charcot-Marie-Tooth disease type 2V	ORPHA:447964
Sanfilippo syndrome type B	ORPHA:79270
Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome	ORPHA:459061
Autosomal recessive spastic paraplegia type 75	ORPHA:459056
X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome	ORPHA:459070
X-linked microcephaly-growth retardation-prognathism-cryptorchidism syndrome	ORPHA:435938
Spinocerebellar ataxia type 41	ORPHA:458798
Spinocerebellar ataxia type 42	ORPHA:458803
Progressive myoclonic epilepsy type 9	ORPHA:457265
Partial acquired lipodystrophy	ORPHA:79087
Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome	ORPHA:457279
X-linked intellectual disability-short stature-overweight syndrome	ORPHA:457240
Progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome	ORPHA:457395
Fatal mutiple mitochondrial dysfunctions syndrome type 4	ORPHA:457406
Complex lethal osteochondrodysplasia	ORPHA:457378
Megalencephaly-severe kyphoscoliosis-overgrowth syndrome	ORPHA:457359
Microcephaly-corpus callosum hypoplasia-intellectual disability-facial dysmorphism syndrome	ORPHA:457284
Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome	ORPHA:457351
Neonatal encephalomyopathy-cardiomyopathy-respiratory distress syndrome	ORPHA:457185
Predisposition to invasive fungal disease due to CARD9 deficiency	ORPHA:457088
Syndromic sensorineural deafness due to combined oxidative phosphorylation defect	ORPHA:457223
Progressive essential tremor-speech impairment-facial dysmorphism-intellectual disability-abnormal behavior syndrome	ORPHA:457212
Autosomal dominant hypohidrotic ectodermal dysplasia	ORPHA:1810
Interstitial lung disease due to ABCA3 deficiency	ORPHA:440402
Severe intellectual disability-corpus callosum agenesis-facial dysmorphism-cerebellar ataxia syndrome	ORPHA:466688
VPS11-related autosomal recessive hypomyelinating leukodystrophy	ORPHA:466934
Autosomal dominant thrombocytopenia with platelet secretion defect	ORPHA:466806
Autosomal recessive limb-girdle muscular dystrophy type 2W	ORPHA:466801
Acute infantile liver failure-cerebellar ataxia-peripheral sensory motor neuropathy syndrome	ORPHA:466794
Neonatal severe cardiopulmonary failure due to mitochondrial methylation defect	ORPHA:466784
Autosomal dominant Charcot-Marie-Tooth disease type 2Z	ORPHA:466768
Familial patent arterial duct	ORPHA:466729
Char syndrome	ORPHA:46627
Martinique crinkled retinal pigment epitheliopathy	ORPHA:466718
TMEM199-CDG	ORPHA:466703
Fetal encasement syndrome	ORPHA:465824
Class I glucose-6-phosphate dehydrogenase deficiency	ORPHA:466026
Microcephalic primordial dwarfism due to RTTN deficiency	ORPHA:468631
Severe hypotonia-psychomotor developmental delay-strabismus-cardiac septal defect syndrome	ORPHA:467176
